WORD,IND_TF
兆易,0.125
兴齐,0.125
眼药,0.125
麦迪,0.125
黑豹,0.08333333333333333
仪表,0.041666666666666664
包揽,0.041666666666666664
天兴,0.041666666666666664
容大,0.041666666666666664
平治,0.041666666666666664
感光,0.041666666666666664
晨曦,0.041666666666666664
百合花,0.041666666666666664
航空,0.041666666666666664
