WORD,IND_TF
海龙,0.2857142857142857
恒天,0.21428571428571427
何种,0.07142857142857142
初衷,0.07142857142857142
发函,0.07142857142857142
收益权,0.07142857142857142
材料,0.07142857142857142
缔约,0.07142857142857142
登场,0.0129973474801061
