INDUSTRY,HEAT
基础化工,0.00043293360060801
纺织服装,0.00035214008670220696
轻工制造,0.00030078794632167473
机械,0.0002954902652252723
电力设备及新能源,0.00027749252433828054
消费者服务,0.00025410938676864936
医药,0.00021732342201599095
综合,0.0001885436419098591
计算机,0.00018488386245432356
nan,0.00018340746995648645
电子,0.00017955217786421595
有色金属,0.0001656947540206404
建材,0.00016060352835859404
房地产,0.0001505950880162256
国防军工,0.00014637317021255444
商贸零售,0.0001406927958214514
电力及公用事业,0.00013665261552436349
非银行金融,0.0001263180071173969
建筑,0.0001258355394715637
农林牧渔,0.00012559535386610996
石油石化,0.00012367364473126358
银行,0.00010899555316399947
食品饮料,0.0001080800308441839
煤炭,0.00010158674862011139
交通运输,9.903444013266003e-05
汽车,9.544786061984759e-05
通信,9.226684584808938e-05
家电,9.007497326085897e-05
钢铁,8.81534118917484e-05
传媒,8.277050926673341e-05
