INDUSTRY,HEAT
基础化工,0.00035407701278712016
nan,0.00035231259380697286
轻工制造,0.00033482946586523064
纺织服装,0.0002994225878309137
电力设备及新能源,0.00023088263967144205
机械,0.00022407462514870092
计算机,0.00020891537327406972
消费者服务,0.00018038155963831498
医药,0.00013438255882421027
房地产,0.00012828396974878207
煤炭,0.000125276297510533
综合,0.00011948015749336435
银行,0.00011511828329050972
有色金属,0.00011281101338205476
农林牧渔,0.0001090705105851733
电力及公用事业,0.00010878379016045942
电子,0.00010847671627638792
石油石化,0.00010713199953062166
商贸零售,9.783806724117679e-05
国防军工,9.640855327188659e-05
建材,9.519416692874388e-05
非银行金融,9.339901365253718e-05
传媒,9.244256777350243e-05
食品饮料,9.20127900663287e-05
建筑,8.684481714769533e-05
交通运输,8.018681265497454e-05
钢铁,7.711646957484789e-05
家电,7.08257445157019e-05
通信,6.591735139798794e-05
汽车,4.759915436100451e-05
