INDUSTRY,HEAT
基础化工,0.00022175656476753058
机械,0.00021061171547211475
电力设备及新能源,0.0002084826477412049
计算机,0.00019897262867720148
轻工制造,0.0001886158771962854
纺织服装,0.00018775822949611748
房地产,0.00016354976828409525
消费者服务,0.00014204390007139045
医药,0.0001345388857182487
煤炭,0.000134112376287371
综合,0.00013343542814555425
电子,0.00012188190465497114
nan,0.00011955423270348395
国防军工,0.00011930758439888589
石油石化,0.00011906462370507386
电力及公用事业,0.00011677874634492819
有色金属,0.00011612351552086429
银行,0.00011279079936048073
商贸零售,0.00011183309190997332
建材,9.710372085055944e-05
交通运输,9.363311017227327e-05
建筑,9.190665837909085e-05
农林牧渔,9.177717126476516e-05
钢铁,9.057122399857442e-05
食品饮料,8.622906848324742e-05
非银行金融,7.845386795279175e-05
汽车,7.057886208951716e-05
通信,6.746882989441548e-05
传媒,6.46397173243816e-05
家电,6.137580742244234e-05
