INDUSTRY,HEAT
综合,0.0030221891220145168
商贸零售,0.002486339816121745
医药,0.0021961917420679723
电力及公用事业,0.0014756270479877294
有色金属,0.0014628416952163733
建材,0.001396097526282129
电子,0.001376633251198722
国防军工,0.001221335379541588
建筑,0.001131406707075288
交通运输,0.0010305828976319177
农林牧渔,0.0010254866297334114
房地产,0.0009864267125972825
石油石化,0.0009151016345367968
通信,0.0008959645339823671
食品饮料,0.0008901892679729535
家电,0.0008541411488849405
银行,0.00046752855461111716
轻工制造,0.0003584714326491571
基础化工,0.00035809673648240265
纺织服装,0.0003004738304153065
机械,0.0002493414505985069
电力设备及新能源,0.00024596110474768557
计算机,0.00022608905023830796
消费者服务,0.0001666487072069161
煤炭,0.00014014612565450024
非银行金融,0.00012096578947693191
钢铁,9.536759254158407e-05
传媒,9.456141147025825e-05
nan,8.964333987123384e-05
汽车,8.332522003480992e-05
