INDUSTRY,HEAT
基础化工,0.0002526832093463045
轻工制造,0.00022645901708164202
电力设备及新能源,0.00021212187669502036
纺织服装,0.0001942786583106647
房地产,0.0001763857548691153
建材,0.00017592559176436565
机械,0.00015033962268083142
电子,0.00014408996006161804
综合,0.000139089244151475
医药,0.00013543582304663805
电力及公用事业,0.00013312423965908593
有色金属,0.00012818303414745163
石油石化,0.00012014364696836302
商贸零售,0.00011752268982403628
建筑,0.00011115035413869187
食品饮料,0.00010311515435224499
消费者服务,0.00010164272440486369
交通运输,0.00010113660448204576
煤炭,9.057489334395966e-05
计算机,9.001385170691785e-05
国防军工,8.896911227034052e-05
银行,8.850964645403143e-05
农林牧渔,8.376364344470539e-05
nan,7.75762686472947e-05
汽车,7.332148779061505e-05
非银行金融,7.053914883060146e-05
家电,6.507567190409163e-05
通信,6.404640867905279e-05
传媒,5.0100183840124654e-05
钢铁,4.0475063561877375e-05
