INDUSTRY,HEAT
基础化工,0.00028262346678688483
纺织服装,0.00025667059316467696
机械,0.00024382195495824195
电力设备及新能源,0.00023019484757932554
轻工制造,0.00021829077682587232
综合,0.0001801570982360812
计算机,0.0001801223845249646
医药,0.00017611609642926725
房地产,0.00017431136084944382
消费者服务,0.00014508116347796294
商贸零售,0.0001369845095241913
银行,0.00012945444612509762
nan,0.0001248596108065862
建材,0.00012207857785080203
煤炭,0.00012089871332068057
国防军工,0.0001092591364675859
食品饮料,9.988613973256378e-05
电力及公用事业,9.863408630256356e-05
交通运输,9.775549751655049e-05
建筑,9.774161241107423e-05
石油石化,9.752241216595041e-05
电子,9.317640492405742e-05
有色金属,9.235573166432679e-05
非银行金融,8.897568384537756e-05
传媒,7.886827991367281e-05
农林牧渔,7.820816581060583e-05
家电,7.163997777805905e-05
钢铁,5.915486115476898e-05
通信,5.894954801429311e-05
汽车,4.1966736329817775e-05
