INDUSTRY,HEAT
综合,0.0034146652627754515
商贸零售,0.0027934915477919302
医药,0.0024801148931171343
电力及公用事业,0.001660847661823906
有色金属,0.0016460546257410671
建材,0.0015751702605092547
电子,0.0015406828395114237
国防军工,0.0013637075899037535
建筑,0.0012835290125553674
交通运输,0.0011662491098780939
农林牧渔,0.001154841591074265
房地产,0.0010898985251333124
石油石化,0.0010384626670020911
食品饮料,0.0010142301078530547
通信,0.0010132992306687984
家电,0.0009708720284864859
银行,0.0005213574579264725
基础化工,0.0004285739859010902
轻工制造,0.0003637371237293718
纺织服装,0.0003451519229913329
电力设备及新能源,0.00023920741358887345
机械,0.0002324545045643829
计算机,0.0002068431200555317
煤炭,0.0001499527253964807
消费者服务,0.00014863748416583006
nan,0.00011006955986912984
传媒,9.33907518320905e-05
钢铁,9.084260133441094e-05
非银行金融,8.880574653157697e-05
汽车,8.176429580408007e-05
