INDUSTRY,HEAT
基础化工,0.0004410517949465948
纺织服装,0.0003861666185638826
轻工制造,0.0003436161536114357
综合,0.0003118216779147744
机械,0.00029848274564576354
有色金属,0.0002863025910553129
电子,0.0002854264422553107
电力设备及新能源,0.00028214196531507887
医药,0.00026869653348686457
建材,0.00026663400050338886
电力及公用事业,0.00026084614607376605
商贸零售,0.00025065414238999807
消费者服务,0.00023741386732701995
国防军工,0.00023271910119751686
通信,0.0002218757299990177
建筑,0.00021741228623270363
房地产,0.000213020626512914
食品饮料,0.00021223304187958244
煤炭,0.00021102170280981472
交通运输,0.00020910675220845023
计算机,0.00020121433073105597
农林牧渔,0.0001909596202735039
石油石化,0.00018559267811480546
nan,0.0001790646218530505
非银行金融,0.0001657864746515794
家电,0.0001482081607872705
银行,0.00013207130940651608
汽车,9.071359153152588e-05
钢铁,9.041137834100521e-05
传媒,7.639549886034633e-05
