INDUSTRY,HEAT
机械,0.00023236662722571138
电力设备及新能源,0.0002294937920836853
基础化工,0.00022705534414929284
计算机,0.00021467417876248093
纺织服装,0.00019123235649114737
nan,0.00017286455611567654
轻工制造,0.00016901186870858486
国防军工,0.00014742095830618546
消费者服务,0.00013701059734085816
医药,0.00012362476975105567
综合,0.0001220055386192171
房地产,0.00011719469430960402
电子,0.00011380297212077062
有色金属,0.00010933649560426597
煤炭,0.00010855128516760432
电力及公用事业,0.0001054227045476064
建材,9.320201767334218e-05
非银行金融,9.101463758919862e-05
银行,9.042163755691053e-05
商贸零售,8.542583670910019e-05
石油石化,8.3542814282538e-05
建筑,7.969737903891299e-05
钢铁,7.532607659048224e-05
汽车,7.526833316821797e-05
农林牧渔,7.47454511470558e-05
食品饮料,7.212690858400306e-05
交通运输,6.866088650619924e-05
家电,5.6904371637890786e-05
通信,5.6437053244776584e-05
传媒,5.227496594985573e-05
