INDUSTRY,HEAT
基础化工,0.0003568690601319056
纺织服装,0.0002963875899987981
电力设备及新能源,0.0002715562080951404
机械,0.000271499368692564
轻工制造,0.00024782067573938534
计算机,0.00021127657568379885
nan,0.0001972302443554464
消费者服务,0.00016617704206659624
医药,0.00015723167320532943
综合,0.00015098616153332668
有色金属,0.00014664849631173122
国防军工,0.0001449263224182263
煤炭,0.000132645514637496
电力及公用事业,0.00013120714488478512
商贸零售,0.0001311648879000493
电子,0.0001301037509088283
建筑,0.00012193591453441494
房地产,0.00012041158182856267
石油石化,0.00011767905275605275
银行,0.0001139858110428775
农林牧渔,0.00010767821971458934
食品饮料,0.00010610394673745598
交通运输,0.00010569572325379816
非银行金融,0.00010210955079542887
建材,9.871462274993623e-05
钢铁,8.291496721061042e-05
汽车,8.290158292713604e-05
通信,7.888319149476996e-05
家电,6.752843912693378e-05
传媒,6.24528722409788e-05
