INDUSTRY,HEAT
综合,0.002308630800445163
商贸零售,0.0018714602747622626
医药,0.0016863844985662087
电力及公用事业,0.0011476148415525676
有色金属,0.0011316992770751717
建材,0.0010702075306508393
电子,0.0010643855716702495
国防军工,0.0009323131852489568
建筑,0.0008862081694036601
农林牧渔,0.0008046593679816511
交通运输,0.0007923130418808962
房地产,0.0007734727332361986
石油石化,0.0007161249069341065
食品饮料,0.000694006889100259
通信,0.000687450788342236
家电,0.0006632629365547632
基础化工,0.000396793587549724
银行,0.00038081866589989485
轻工制造,0.0003385594839370967
纺织服装,0.00029977027581590623
电力设备及新能源,0.0002466851900134253
机械,0.00024457392184358236
计算机,0.00023547157328489144
煤炭,0.00018612303511952286
消费者服务,0.00017024060939494536
nan,0.000134239107344507
钢铁,0.00011771687433456919
传媒,0.00011503325205565706
非银行金融,0.0001001344920945794
汽车,9.775348953753406e-05
