INDUSTRY,HEAT
基础化工,0.00028144458453902325
纺织服装,0.0002547711636753268
电力设备及新能源,0.00025050485929709184
轻工制造,0.0002480178559772002
机械,0.0002180264699465192
房地产,0.00020804287114243794
消费者服务,0.00018925918766389123
计算机,0.00017499207793471967
银行,0.0001485286120239237
医药,0.00014768578360344008
综合,0.00014731034077672173
煤炭,0.0001406775043458612
石油石化,0.00013391787308471336
nan,0.00012971913198872942
建材,0.00012715523223013128
电子,0.00011375202622657722
商贸零售,0.0001064598127779536
国防军工,0.00010482490521339632
食品饮料,0.00010420075823582809
非银行金融,0.00010370346137296143
交通运输,9.924963543848049e-05
有色金属,8.783905354844097e-05
建筑,8.620530779889922e-05
电力及公用事业,8.2302439851058e-05
钢铁,7.101779187055142e-05
农林牧渔,6.590326039397008e-05
汽车,6.4308131446801e-05
通信,4.7864988588034935e-05
家电,4.5223672640213125e-05
传媒,4.4841145462943326e-05
