INDUSTRY,HEAT
基础化工,0.00024045789390043153
轻工制造,0.00022271870936155678
电力设备及新能源,0.00021451175019392236
纺织服装,0.0001989125114848709
机械,0.00019438262351399456
nan,0.00016374870705546284
计算机,0.00015344805981426176
房地产,0.0001367856429218237
医药,0.00012932306546463033
综合,0.00012812420871131613
消费者服务,0.0001224326172215892
电子,0.00011863958785974333
有色金属,0.000116174009389107
煤炭,0.00011562776608639218
建材,0.00011299545410372035
电力及公用事业,0.00011255878403316377
商贸零售,0.00011229729569678956
国防军工,0.00011054464655934231
银行,0.0001099980565810886
传媒,0.0001065282808953588
石油石化,0.00010090028849193175
食品饮料,9.99145008730808e-05
农林牧渔,9.803162852100396e-05
建筑,8.966623315812165e-05
钢铁,8.752461314856017e-05
交通运输,7.732872923255035e-05
通信,6.519548526111672e-05
非银行金融,6.371295509098189e-05
家电,6.351470583203356e-05
汽车,4.748145252798525e-05
