INDUSTRY,HEAT
传媒,0.0001817842145265527
电子,0.0001247055782121692
医药,0.0001220177233827325
商贸零售,0.00011281230266546461
综合,0.00010267128277315548
通信,0.00010120461695341705
计算机,0.00010060178984542217
汽车,9.646579205848405e-05
银行,9.598078337687305e-05
电力及公用事业,9.52739534522791e-05
国防军工,9.400715769032568e-05
有色金属,8.709336336083478e-05
建材,8.412584603210018e-05
食品饮料,8.111313659579355e-05
家电,8.11099686776412e-05
交通运输,7.921777889087973e-05
建筑,7.531868588540332e-05
石油石化,7.109310168798802e-05
农林牧渔,7.033331783973055e-05
电力设备及新能源,6.957078376657337e-05
nan,6.85510131345692e-05
房地产,6.813957444995247e-05
消费者服务,6.214269006708781e-05
煤炭,5.383537916671555e-05
机械,5.111665577252586e-05
钢铁,4.0464165311582536e-05
纺织服装,3.807662079480409e-05
非银行金融,3.511325275524108e-05
轻工制造,1.4273878127771463e-05
基础化工,1.2712902256728904e-05
