INDUSTRY,HEAT
基础化工,0.0002776467306623572
机械,0.00027754893520859987
电力设备及新能源,0.0002717804469931562
纺织服装,0.00022257769528301444
nan,0.00021713025149420312
轻工制造,0.00019540168986897596
计算机,0.00019209893323832947
综合,0.00017265147111061592
有色金属,0.00015529795433365763
医药,0.00015159572996793362
消费者服务,0.00013647073029193814
建筑,0.0001330541680998066
电子,0.00012950724190520223
国防军工,0.00012917700013533625
煤炭,0.00012915583952236882
电力及公用事业,0.00012877632792201592
石油石化,0.0001268372508462566
商贸零售,0.00012553376818669637
房地产,0.00012359227072236765
农林牧渔,0.00011885110213564717
建材,0.0001117904580014146
银行,0.00010347911948934412
交通运输,9.933219867917213e-05
钢铁,8.282313683395982e-05
食品饮料,8.258342454010213e-05
非银行金融,7.836747522464816e-05
通信,7.716032760457507e-05
家电,7.043906154390506e-05
汽车,6.842673137065674e-05
传媒,6.616410392669918e-05
