INDUSTRY,HEAT
基础化工,0.0004108109316994132
机械,0.0002978236338497583
电力设备及新能源,0.0002945570910482349
纺织服装,0.0002928184678040325
轻工制造,0.00027596624487108076
消费者服务,0.00024106124884377473
nan,0.00021452613452857555
电子,0.00021147389788677478
综合,0.0002043694801869195
有色金属,0.00020128104215726345
计算机,0.00019486130352795082
医药,0.0001888419524085632
建材,0.00018051321659567812
商贸零售,0.00016672908171394264
石油石化,0.000164307215611691
电力及公用事业,0.00016238511801588244
食品饮料,0.00015743053499917733
房地产,0.0001574292337065777
建筑,0.00015573325117951108
国防军工,0.00014933219915739081
农林牧渔,0.00012710874973029376
通信,0.000122112780399591
交通运输,0.00011834360278375642
煤炭,0.00011604670649040084
银行,0.00010318020958852232
家电,0.00010152318301281769
钢铁,0.00010028973692855892
汽车,9.50256258321669e-05
非银行金融,9.291882019750729e-05
传媒,7.447041773030398e-05
