INDUSTRY,HEAT
综合,0.003592449808593019
商贸零售,0.0029188771610668216
医药,0.0025766143196978924
电力及公用事业,0.0017441701354134068
有色金属,0.001732970821559594
建材,0.0016473368759217701
电子,0.001609599281417141
国防军工,0.0014221743729394044
建筑,0.0013483298316464129
农林牧渔,0.0012318473285148578
交通运输,0.0012220298659996731
房地产,0.0012144738267137317
石油石化,0.0010773275092672604
食品饮料,0.0010610841135536783
通信,0.0010589059435127679
家电,0.0010162973884266235
银行,0.0005474909287653955
基础化工,0.0004025935946577363
轻工制造,0.0003697301424028961
纺织服装,0.0002995645597379121
机械,0.0002880243041049685
电力设备及新能源,0.0002840700217944134
计算机,0.00023002305200082158
nan,0.00019548825586331524
煤炭,0.00017055744802104003
消费者服务,0.00014252710267314
传媒,0.00010481013748778314
非银行金融,9.354969367072807e-05
钢铁,8.533016948280536e-05
汽车,7.897605373533976e-05
