INDUSTRY,HEAT
基础化工,0.00035879868989859253
nan,0.0003333738114889484
纺织服装,0.00030175456531405674
轻工制造,0.0002964378631637323
机械,0.0002829546936106808
电力设备及新能源,0.0002688774209290491
计算机,0.00022245783737390298
消费者服务,0.00021971467694842378
煤炭,0.00014973771565112286
医药,0.00013955279320750685
银行,0.00013448396957884066
房地产,0.00013416810718551678
综合,0.00013393482154544937
电子,0.0001216904837133647
有色金属,0.00011381018834139768
商贸零售,0.0001070821064791765
电力及公用事业,0.0001032410770475653
国防军工,0.00010188782314423783
传媒,0.00010108154952588796
石油石化,0.00010104729512628606
建材,9.469240160445743e-05
钢铁,9.428246587396228e-05
非银行金融,9.165799882523889e-05
农林牧渔,9.096713417144031e-05
交通运输,8.998626481416208e-05
食品饮料,8.638149588370054e-05
建筑,8.009386390824692e-05
家电,5.754099709154355e-05
通信,5.6985921620104605e-05
汽车,4.631150141958466e-05
