INDUSTRY,HEAT
基础化工,0.00047270601854211645
纺织服装,0.0003978352364741316
轻工制造,0.0003224577516090801
电力设备及新能源,0.0002505414980251937
机械,0.000241233606920158
计算机,0.00016485827431495008
消费者服务,0.0001644631075107414
医药,0.00015761073103217027
房地产,0.00014654766810496707
商贸零售,0.00013374247725145782
煤炭,0.00012610151951299089
食品饮料,0.00012105018092017981
电力及公用事业,0.00012060768686266136
建材,0.00011983484894542748
电子,0.00011828288934902639
综合,0.00011762025550052417
石油石化,0.00011518847090774773
有色金属,0.00011237746215124272
银行,0.00011095387373024437
钢铁,0.00010508914207358542
非银行金融,0.00010455256882159958
国防军工,9.746422690381597e-05
传媒,9.66876779302491e-05
建筑,9.36253385622132e-05
nan,9.25844322921275e-05
农林牧渔,8.653890665106217e-05
交通运输,8.50082648270177e-05
家电,6.621969023849655e-05
通信,6.013541101876096e-05
汽车,5.706738694410855e-05
