INDUSTRY,HEAT
综合,0.0028965554040596042
商贸零售,0.0023404599892246237
医药,0.00206724050112465
电力及公用事业,0.0013992418505159648
有色金属,0.0013861740119824233
建材,0.0013150469321331919
电子,0.0013070104953513803
国防军工,0.0011579879662827327
建筑,0.001080997267447194
交通运输,0.0009805581067650023
农林牧渔,0.0009792126184975309
房地产,0.0009220589983073234
石油石化,0.0008734527051269588
通信,0.000845612780299833
食品饮料,0.0008442757986252821
家电,0.0008091243481244175
银行,0.0004677317241044105
基础化工,0.0003121568996994936
轻工制造,0.00029515113549512587
机械,0.00023814088376480135
纺织服装,0.00023741251770320707
电力设备及新能源,0.00023438878248673261
计算机,0.00022554232333318365
煤炭,0.0001659846816443442
消费者服务,0.0001611944355793002
nan,0.00012856115837301893
传媒,0.00010529757892850024
钢铁,9.775021331353927e-05
非银行金融,9.419438242092491e-05
汽车,8.597484483237531e-05
