INDUSTRY,HEAT
综合,0.001615331818184264
商贸零售,0.0012839022869649394
医药,0.001164647097884819
电力及公用事业,0.0010158436835105667
有色金属,0.0010010343634939427
建材,0.0009465471258054614
电子,0.0009445776705152531
国防军工,0.0008227005802590307
交通运输,0.0007978051470632404
建筑,0.0007840434472304717
农林牧渔,0.0007024288649409565
房地产,0.0006864250775709165
石油石化,0.0006566761340646595
食品饮料,0.0006137351173755615
通信,0.0006036537434298963
家电,0.0005831157410221835
银行,0.00034400932979950763
煤炭,0.000330665849046188
基础化工,0.0002748048495534735
轻工制造,0.00025189240129242716
纺织服装,0.00022991227221066645
电力设备及新能源,0.0001932437739690695
计算机,0.00018247777529415535
机械,0.0001807375552512697
nan,0.0001427238504900851
消费者服务,0.00012370337227339645
传媒,9.49452579631641e-05
钢铁,8.741812167274972e-05
汽车,7.924736427112518e-05
非银行金融,6.95626724326784e-05
