INDUSTRY,HEAT
机械,0.0003060108911211991
电力设备及新能源,0.0003004285394261915
基础化工,0.00028775511875776024
计算机,0.0002518762537805653
纺织服装,0.0002366070196640634
轻工制造,0.0002151789239478412
nan,0.00015988643350682918
煤炭,0.00014664378189120048
消费者服务,0.00014564196566367336
综合,0.0001398954279739953
国防军工,0.00013427080776296608
房地产,0.00013063119279485672
有色金属,0.0001264360785722888
电子,0.00012298247698140844
建筑,0.00011785769737934062
医药,0.00011682262140207986
电力及公用事业,0.00011190294183272725
商贸零售,0.00010852801211792454
石油石化,0.00010478404853797624
银行,9.997255552602511e-05
建材,9.826110576237211e-05
农林牧渔,9.566936639475778e-05
交通运输,9.321651018390369e-05
汽车,9.138420845930093e-05
钢铁,8.319739905046273e-05
食品饮料,7.933897026156397e-05
通信,6.87640821068712e-05
家电,6.87413298231799e-05
非银行金融,6.658559699368515e-05
传媒,6.469666359626726e-05
