INDUSTRY,HEAT
基础化工,0.0004454424179240059
机械,0.0003860287763251737
电力设备及新能源,0.00036640430401171454
纺织服装,0.00036332003529005027
综合,0.0002650479425170225
轻工制造,0.00025628010524998934
有色金属,0.0002468990788948134
电子,0.00023754261518460826
医药,0.0002294371774829823
电力及公用事业,0.0002202672282034433
国防军工,0.0002190469549459997
消费者服务,0.00021633681945961716
建材,0.00021309020214183583
房地产,0.00020394221103374455
建筑,0.00020101160650092388
商贸零售,0.0001993929522653203
nan,0.00019171429413709934
煤炭,0.00018714279770851925
计算机,0.00018482542186635186
交通运输,0.00018249287500412225
石油石化,0.00017579442736777182
农林牧渔,0.00016041773465739586
食品饮料,0.0001465628160386687
传媒,0.0001400307210126531
家电,0.0001292560890231601
通信,0.00012518972117568094
钢铁,0.00012438611686858795
银行,0.00012249583906429637
非银行金融,0.00011576907027018607
汽车,7.414205485458029e-05
