INDUSTRY,HEAT
基础化工,0.00047592578652211044
纺织服装,0.00047165497240119457
轻工制造,0.00033381230397422465
电力设备及新能源,0.0002375705755080372
机械,0.00023203220299755433
医药,0.0001924672906170815
计算机,0.00017633320045209208
综合,0.00017247401227388697
消费者服务,0.0001573689722793811
房地产,0.00015290803183857252
煤炭,0.00014100588325080923
商贸零售,0.00013730457667592927
电子,0.0001313088270522005
银行,0.00013002175758642122
食品饮料,0.00012376580044179633
建材,0.00012186595498410122
国防军工,0.00012159286933106677
非银行金融,0.00011391262129956726
nan,0.00011081503962135046
石油石化,0.00010013971147361205
有色金属,9.446612138968932e-05
电力及公用事业,9.220968191063115e-05
交通运输,8.542010792218756e-05
建筑,7.699686437749546e-05
农林牧渔,7.45501943867955e-05
家电,7.155999371214342e-05
钢铁,6.85538211585105e-05
传媒,6.7921439598786e-05
汽车,5.99470323027203e-05
通信,5.245614503295058e-05
