INDUSTRY,HEAT
基础化工,0.0006054628675807691
轻工制造,0.00047950606603134737
纺织服装,0.00040063414656822856
消费者服务,0.000299408860380699
机械,0.00027607117698186375
电力设备及新能源,0.00020845104981094762
非银行金融,0.00019085862194459302
电子,0.00015294961018189746
计算机,0.00014046406393444772
通信,0.00013069022987502503
医药,0.00012868970188203936
农林牧渔,0.00011854125551469531
汽车,0.00011492988083263842
房地产,0.0001082895331504896
建材,0.00010372294049234761
国防军工,9.953689286042878e-05
nan,9.420753808048933e-05
石油石化,9.025077903349784e-05
建筑,9.009722989667966e-05
食品饮料,8.989362002791303e-05
有色金属,8.851039023015901e-05
商贸零售,7.777779789044921e-05
电力及公用事业,7.413453848044901e-05
传媒,7.371967308893445e-05
钢铁,6.746256696794189e-05
煤炭,6.666575524411598e-05
综合,6.581825390196335e-05
家电,6.024381724078228e-05
银行,5.5920765382728936e-05
交通运输,5.257469465259803e-05
